customer_tweet_id,customer_text,raw_customer_text,support_tweet_id,support_text,support_author_id,brand,intent
468225,"I have been stuck with a faulty product delivered to me with full advance payment and still no one is picking up the package for return and refunding my amount since a month. This is for no fault of mine. It takes a month to sort out one refund, really? #AmazonIssues","@115850 I have been stuck with a faulty product delivered to me with full advance payment and still no one is picking up the package for return and refunding my amount since a month. This is for no fault of mine. It takes a month to sort out one refund, really? #AmazonIssues",468224,@226487 I apologize for the unexpected delay with the return and refund of your order. It was certainly not intended. Kindly drop in your details here:https://t.co/beaaDm0muc and we'll have this checked right away. ^EM,AmazonHelp,AmazonHelp,delivery_or_delay
468229,My id no 7903934665 and 8578070287,@AmazonHelp My id no 7903934665 and 8578070287,468230,"@226488 I'm sorry about the trouble with the return. Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 we'll have this checked. Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^EM",AmazonHelp,AmazonHelp,other
468228,3 order return by blue dart,3 order return by blue dart @115850,468226,@226488 I'm sorry I couldn't comprehend your concern. Could you please tell us more about it? ^AP,AmazonHelp,AmazonHelp,other
468234,"#Bug in Android App. Scroll up and on top the movie poster changes. Check in screenshot, poster of movie 'Simran' while entry is of movie 'xxx'.","@119625 #Bug in Android App. Scroll up and on top the movie poster changes. Check in screenshot, poster of movie 'Simran' while entry is of movie 'xxx'. @116618 @115850 https://t.co/XJKj5euzg6",468233,@226490 Thank you for flagging. We'd like to take a closer look at the issue. Kindly drop your details here: https://t.co/PBwzbFYLok and we'll work on it. ^NS,AmazonHelp,AmazonHelp,technical_issue
468236,"I did the process many time but still show ""return is under process""","@AmazonHelp I did the process many time but still show ""return is under process""",468238,"@226491 Apologies for the trouble with the refund. Kindly report this to our support team here: https://t.co/rS49hgaADF . Also, please don't provide your order details, we consider it personal information. Our Twitter page is visible to the public. ^AK",AmazonHelp,AmazonHelp,other
468237,"I returned this product within 2 days of delivery, still waiting refund, difficult to get customer care","@115850 I returned this product within 2 days of delivery, still waiting  refund, difficult to get customer care https://t.co/rLjLiFMG08",468235,"@226491 Apologies for the delay in issuing the refund. Please click on the link here: https://t.co/vlvfJr4nN9 &amp; follow the path: login or skip sign in &gt; Choose an option &gt; Choose Reason &gt; Choose Issue &gt; Choose the mode of contact phone, e-mail or chat &amp; we'll assist you.^SF",AmazonHelp,AmazonHelp,delivery_or_delay
468244,"Engineer supposed to come today at 10 am, he hasn't come and he is not picking up his phone. I am sick and tired of this now","@AmazonHelp Engineer supposed to come today at 10 am, he hasn't come and he is not picking up his phone. I am sick and tired of this now",468243,@226493 I'm sorry the technician hasn't reached yet. Please share your details here: https://t.co/beaaDm0muc we'll look into it and reach out to you. ^AP,AmazonHelp,AmazonHelp,other
468246,"you have sent me another phone with a defective screen. Larger, more numerous scratches inside the display. I have raised a replacement/engineer request already but I want you to understand this is absolutely not done","@AmazonHelp you have sent me another phone with a defective screen. Larger, more numerous scratches inside the display. I have raised a replacement/engineer request already but I want you to understand this is absolutely not done",468245,@226493 That's strange! Sorry to know that the replacement you've received was damaged. I've passed on your experience as feedback to the relevant team internally and we'll ensure such instances aren't repeated in the future. 1/2 ^EM,AmazonHelp,AmazonHelp,other
468249,"Product has been replaced at 9 am. Now I am getting calls from your people saying the original phone box is also needed. I don't have that box and your exchange policy mentions it is not necessary. Have returned phone, charger and everything else. Please ask them to stop","@AmazonHelp Product has been replaced at 9 am. Now I am getting calls from your people saying the original phone box is also needed. I don't have that box and your exchange policy mentions it is not necessary. Have returned phone, charger and everything else. Please ask them to stop https://t.co/IPqysx33U0",468248,"@226493 I'm sorry for the trouble with exchange process, Saahil. We'd like to help you with this. Kindly report this to our support team here: https://t.co/vlvfJr4nN9 and we'll do the needful. ^RI",AmazonHelp,AmazonHelp,payment_or_billing
468251,Still waiting to hear back. I can take delivery post 3 pm today but I want you to know it's a tremendous hassle. Please please make sure it is delivered today post 3 pm. Awaiting your response,@AmazonHelp Still waiting to hear back. I can take delivery post 3 pm today but I want you to know it's a tremendous hassle. Please please make sure it is delivered today post 3 pm. Awaiting your response,468250,"@226493 We have escalated your issue to the relevant team, please wait for an order update. ^MJ",AmazonHelp,AmazonHelp,delivery_or_delay
468253,"I have done so, but you tell me how it is ok to 1. send a defective mobile that we paid 30k+ for 2. assure replacement today (we have a defective mobile with us all this while) 3. delivery person assures he will deliver today 4. we wait and make arrangements and now this?","@AmazonHelp I have done so, but you tell me how it is ok to 
1. send a defective mobile that we paid 30k+ for
2. assure replacement today (we have a defective mobile with us all this while)
3. delivery person assures he will deliver today
4. we wait and make arrangements and now this?",468252,@226493 Thanks for sharing your details. We'll check and reach out to you at the earliest. Appreciate your patience. ^HS,AmazonHelp,AmazonHelp,delivery_or_delay
468255,I am sick and tired of making fools out of us. First deliver a defected phone. Assure replacement for today. I spoke to the delivery person and he assured it will be delivered. Now Amazon say can't be delivered. Customer service ride as fuck,I am sick and tired of @115850 making fools out of us. First deliver a defected phone. Assure replacement for today. I spoke to the delivery person and he assured it will be delivered. Now Amazon say can't be delivered. Customer service ride as fuck,468254,@226493 Certainly not the kind of experience we'd want you to have. We'd like to have a closer look at this. Kindly drop in your details here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^NK,AmazonHelp,AmazonHelp,delivery_or_delay
468259,"Once again asking me to pickup my order id 405-2102206-2399526 from some other location. If home delivery is not available, then why don't you guys inform it before taking the order. 😒","Once again @115850 asking me to pickup my order id 405-2102206-2399526 from some other location. If home delivery is not available, then why don't you guys inform it before taking the order. 😒",468258,"@226495 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2) ^KA",AmazonHelp,AmazonHelp,delivery_or_delay
468262,I have participated in many of the app quiz. You have never disclosed the winners in any of your pages. Is this really working or are you just fooling people?,I have participated in many of the @115850 app quiz. You have never disclosed the winners in any of your pages. Is this really working or are you just fooling people?,468261,@226496 The contests held on our website are certainly genuine. You can view the list of winners for multiple contests that were held on Amazon.in here:https://t.co/ICRkX2fNTQ ^EM,AmazonHelp,AmazonHelp,other
468724,No response from Ur helpdesk. I want immediately refund,@AmazonHelp No response from Ur helpdesk. I want immediately refund,468726,"@226612 I get your disappointment. If you've shared your details, you must have received an email correspondence from the social media team by now. Please check it here: https://t.co/DTSNmGldJf and respond to that correspondence for further assistance. ^NK",AmazonHelp,AmazonHelp,refund_or_compensation
468730,The courier of Amazon threw away my consignment at wrong adress and courier does fake signature and shows delivered,@226613 @115850 The courier of Amazon threw away my consignment at wrong adress and courier does fake signature and shows delivered,468729,@226612 That doesn't sound right! Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ?^SF,AmazonHelp,AmazonHelp,delivery_or_delay
468731,"Amazon you got to know how to deal with your old customers. This is really ridiculous to receive ""All Out Rs 336"" in place of ""One Plus 5T 128 GB Rs 37999"" . #fraud . On top of it, you are asking link my to add my aadhar to initiate inspection.","Amazon you got to know how to deal with your old customers. This is really ridiculous to receive ""All Out Rs 336"" in place of ""One Plus 5T 128 GB Rs 37999"" . @115850 #fraud . On top of it, you are asking link my to add my aadhar to initiate inspection. https://t.co/jvOAJaGVlE",468732,"@226613 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^HS",AmazonHelp,AmazonHelp,complaint_or_feedback
468739,When will you optimize for iPhone X?,When will you optimize for iPhone X? @117634,468738,"@226614 I'm sorry you're experiencing issues with Kindle on your device. A few fixes you can try are checking for system and app updates, as well as uninstalling and reinstalling the app. If the issue persists, please contact Tech Support here: https://t.co/hApLpMlfHN  ^EA",AmazonHelp,AmazonHelp,other
468741,So are you saying you won't be able to arrange a call?,@AmazonHelp So are you saying you won't be able to arrange a call?,468744,"@226615 We do not have access to your order details over social platform. You have to login through a computer/laptop or website version, to connect via chat. ^RW",AmazonHelp,AmazonHelp,other
468743,Could someone call me please. I am unable to get through customer service as the IVR says unable to find order. My number is 8130148103.,@115850 Could someone call me please. I am unable to get through customer service as the IVR says unable to find order. My number is 8130148103.,468740,@226615 I'm sorry for the confusion. Please track your order here: https://t.co/pYHdlcj0Ot or else you may get in touch with us via chat or email as an alternative. ^RW,AmazonHelp,AmazonHelp,other
468748,"Can you let me know where will be the list announced i.e., on which social platform or any specific url ? So I can check it on time ..","@AmazonHelp Can you let me know where will be the list announced i.e., on which social platform or any specific url ? So I can check it on time ..",468746,@226616 You may check the updates on the winner's list here: https://t.co/ICRkX2fNTQ  ^SC,AmazonHelp,AmazonHelp,other
468751,"Have to wait for your website to get updated and only then I can replace it. Again the process will consume a large amount of time plus the delivery of new gamepad will take week. Now, I've to wait for your negligence, wow.","@AmazonHelp Have to wait  for your website to get updated and only then I can replace it. Again the process will consume a large amount of time plus the delivery of new gamepad will take week. Now, I've to wait for your negligence, wow.",468754,@226617 I get your concern and I'm terribly sorry about this. I have shared your feedback with the relevant team for review and improve our services further. ^SF,AmazonHelp,AmazonHelp,delivery_or_delay
468753,"wtf I ordered a wireless gamepad and got wired gamepad, are you drunk?","@115850 wtf I ordered a wireless gamepad and got wired gamepad, are you drunk? https://t.co/spQ88OSX0Z",468750,@226617 I'm sorry the product you've received is different. Please report it to our support team here: https://t.co/2t6DQoUmNZ we'll look into it and help you out. ^AP,AmazonHelp,AmazonHelp,other
467369,"Yep, I’ve definitely noticed more delayed packages in the last few months. Had one today that was supposed to arrive but didn’t.","@226254 @115821 Yep, I’ve definitely noticed more delayed packages in the last few months.  Had one today that was supposed to arrive but didn’t.",468755,"@226618 I am sorry to hear this. Can I ask, what is the current status of the order on the tracking here please: https://t.co/Y5jpI9gRhE.^GA",AmazonHelp,AmazonHelp,delivery_or_delay
468758,Liars ... I have given the order ID and you have checked the information earlier. I only need my answer which you guys refuse to give. Stubborn and stupid are the least words for you.,@AmazonHelp Liars ... I have given the order ID and you have checked the information earlier. I only need my answer which you guys refuse to give. Stubborn and stupid are the least words for you.,468760,"@226619 Sorry for the trouble but as informed earlier, Twitter being social media platform we'd not be able to check the details here owing to your account security. I'd request you to respond to the correspondence sent to you and help us resolve this at the earliest. ^KK",AmazonHelp,AmazonHelp,other
468759,None of you 50+ mails have answered my question despite repeatedly asking it. So I want an answer from you here not somewhere else. Enough is enough.,@AmazonHelp None of you 50+ mails have answered my question despite repeatedly asking it. So I want an answer from you here not somewhere else. Enough is enough.,468757,@226619 We'll not be able to check your information over Twitter. Request you to write back to the email you've received from us and we will respond on the same. ^GK,AmazonHelp,AmazonHelp,other
468762,Still waiting for a simple answer,@AmazonHelp Still waiting for a simple answer,468761,@226619 We've emailed you here: https://t.co/9OllYTGo3U kindly check. ^SY,AmazonHelp,AmazonHelp,other
468765,I am still waiting for your reply,@AmazonHelp I am still waiting for your reply,468764,@226619 A correspondence from our team has been sent you here: https://t.co/8DAc10S7ww kindly check and reply. ^MN,AmazonHelp,AmazonHelp,other
468768,I have added my insight multiple times but you guys fail to answer my one query and ignore it completely. Now I want an answer here. Why should I suffer loss of Rs 5500 due to your mistake?,@AmazonHelp I have added my insight multiple times but you guys fail to answer my one query and ignore it completely. Now I want an answer here. Why should I suffer loss of Rs 5500 due to your mistake?,468767,@226619 If you have responded to our correspondence. We will get back to you at the earliest. ^AH,AmazonHelp,AmazonHelp,other
468770,What understanding? Answer me why should I suffer loss of Rs 5500 due to your mistake?,@AmazonHelp What understanding? Answer me why should I suffer loss of Rs 5500 due to your mistake?,468769,@226619 You can add your insight by writing back to the e-mail sent by our team. We'll reply to the same. ^MP,AmazonHelp,AmazonHelp,other
468772,That is not a resolution at all! I have suffered loss of Rs 5500 due to ur mistake. And u compensate only Rs 1500? I'll go to court for this,@AmazonHelp That is not a resolution at all! I have suffered loss of Rs 5500 due to ur mistake. And u compensate only Rs 1500? I'll go to court for this,468771,@226619 The provided information is the best. We will not be able to offer further insight on it. Appreciate your understanding. ^RW,AmazonHelp,AmazonHelp,other
468774,I am talking about the email reply itself. Stop giving nonsense replies and give a resolution to my issue.,@AmazonHelp I am talking about the email reply itself. Stop giving nonsense replies and give a resolution to my issue.,468773,@226619 The resolution provided via correspondence is the best we are able to offer. Appreciate your understanding. ^AK,AmazonHelp,AmazonHelp,other
468776,You guys give the same standard reply to all my emails. Numerous emails for last two months but no resolution. Do u want me to go to court?,@AmazonHelp You guys give the same standard reply to all my emails. Numerous emails for last two months but no resolution. Do u want me to go to court?,468775,@226619 You should have received an email correspondence from our team. Kindly check the same and reply for any further assistance.^MM,AmazonHelp,AmazonHelp,other
468778,I've already replied & hv got a dumb reply from ur meam. That's y the above message. I'm done wid ur tricks now court is the only solution.,@AmazonHelp I've already replied &amp; hv got a dumb reply from ur  meam. That's y the above message. I'm done wid ur tricks now court is the only solution.,468777,"@226619 Apologies for the inconvenience, Ashutosh. We've escalated your concern with our specialist teams (1/2) ^SV",AmazonHelp,AmazonHelp,other
468781,U guys hv done PhD in frustrating d customer. Ur emails R totally unrelated & lack common sense. I'm fed up of so many mails widout results.,@AmazonHelp U guys hv done PhD in frustrating d customer. Ur emails R totally unrelated &amp; lack common sense. I'm fed up of so many mails widout results.,468780,"@226619 Apologies for the experience, Ashutosh. Once we receive your reply, we'll check your concern and assist you. Rest assured. ^SV",AmazonHelp,AmazonHelp,other
468783,Your emails are all lip service you send the same reply again and again without resolving the issue.,@AmazonHelp Your emails are all lip service you send the same reply again and again without resolving the issue.,468782,@226619 I understand you're upset. Kindly check and reply to the email sent by the Social Media team. We'll look into it &amp; 1/2 ^EM,AmazonHelp,AmazonHelp,other
468786,You do only lip service. I have suffered loss of Rs 5500 and mental harrassment. I want compensation for it not assurances,@AmazonHelp You do only lip service. I have suffered loss of Rs 5500 and mental harrassment. I want compensation for it not assurances,468785,@226619 Reply to the email you've received and will assist you accordingly. (2/2)^HR,AmazonHelp,AmazonHelp,refund_or_compensation
468789,pathetic service on order no 171-9178785-5369120. You make wrong shipment and want me to bear the cost difference for reordering!!,@115850 pathetic service on order no 171-9178785-5369120. You make wrong shipment and want me to bear the cost difference for reordering!!,468788,"@226619 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. (3/3) ^HD",AmazonHelp,AmazonHelp,delivery_or_delay
468793,"Order refund requested on 20 Oct. Still not received refund. Unable to contact your customer service. All I hear is ""Unable to find your order"". Please call me ASAP and update my refund status.","@115850 Order refund requested on 20 Oct. Still not received refund. Unable to contact your customer service. All I hear is ""Unable to find your order"". Please call me ASAP and update my refund status.",468792,@226270 We've responded to your query here: https://t.co/5yp3R0upl0. ^AP,AmazonHelp,AmazonHelp,refund_or_compensation
468795,Where is the result? #AmazonRechargeQuiz,"Where is the result? 
#AmazonRechargeQuiz 
@AmazonHelp 
@115850",468794,@223718 As suggested earlier the result is yet to be declared. Please stay tuned and the winners list will be out soon. ^SI,AmazonHelp,AmazonHelp,payment_or_billing
468797,"Of course I have set up my delivery preferences: my kind neighbour - full details are on my account and other neighbours take parcels too. A waste of time if delivery preferences aren’t read, don’t you think?","@AmazonHelp Of course I have set up my delivery preferences: my kind neighbour - full details are on my account and other neighbours take parcels too. A waste of time if delivery preferences aren’t read, don’t you think?",468799,"@226620 Thanks for the update. I understand the frustration. Please reach us directly using the link provided previously by ^MV, so we can check what's going on. ^LH",AmazonHelp,AmazonHelp,delivery_or_delay
468798,"❤️ that I can buy all my Christmas shopping in one, convenient place: Amazon! and your delivery drivers ruin it by leaving my goods outside in full view for ‘collection’ by peeps walking down my street! #notgoodenough","@115830 ❤️ that I can buy all my Christmas shopping in one, convenient place: Amazon! and your delivery drivers ruin it by leaving my goods outside in full view for ‘collection’ by peeps walking down my street! #notgoodenough",468796,"@226620 I'm sorry for the poor delivery experience! To confirm, have you already set up delivery preferences: https://t.co/6lAUHIsYyl? If so, please reach us by phone or chat so this can be looked into further: https://t.co/JzP7hlA23B ^MV",AmazonHelp,AmazonHelp,delivery_or_delay
468802,help details submited awaiting for your revert.,"@115851 @115821 help details submited
awaiting for your revert.",468800,@226621 We've not received your details yet. Please share them here: https://t.co/beaaDm0muc we'll reach out to you soon. ^AP,AmazonHelp,AmazonHelp,other
468808,: My parcel has been delivered to someone else. And the dealer is not giving POD. Is this kind of service the amazon provides ?,@115850 : My parcel has been delivered to someone else. And the dealer is not giving POD. Is this kind of service the amazon provides ?,468807,"@226622 This is certainly not the kind of services we want to provide, Ashok. We would like to take a closer look into this. Please share your details here: - https://t.co/beaaDm0muc and we'll get back to you at the earliest. ^SC",AmazonHelp,AmazonHelp,delivery_or_delay
468815,"Pretty sure that’s not it since it’s happening on pc, tablet, and phone app.","@AmazonHelp Pretty sure that’s not it since it’s happening on pc, tablet, and phone app.",468813,@203596 Thanks for the update! Please reach out to us via phone or chat so we can assist you directly: https://t.co/hApLpMlfHN ^MO,AmazonHelp,AmazonHelp,other
468817,I am not able to view or edit my cart. I just get an “Oops” message. I emailed for help and received no response (even an automated one) yet.,@AmazonHelp  I am not able to view or edit my cart.  I just get an “Oops” message.  I emailed for help and received no response (even an automated one) yet.,468816,"@203596 Hi Jennifer! I'm sorry for the shopping cart issues you're having. As a troubleshooting measure, would you clear the cache and cookies on your device and try again? Please let us know if this solves the problem. We're here to help any way we can.  ^SE",AmazonHelp,AmazonHelp,other
468819,Hi ya. Not to worry found the answer on your website. It is back out for delivery today. Thanks,@AmazonHelp Hi ya. Not to worry found the answer on your website. It is back out for delivery today. Thanks,468821,@226624 Glad to hear it! If you need anything else please do let us know. ^KI,AmazonHelp,AmazonHelp,delivery_or_delay
468820,hi if you couldn’t deliver a parcel today will you try tomorrow or do I have to rearrange delivery?,@AmazonHelp hi if you couldn’t deliver a parcel today will you try tomorrow or do I have to rearrange delivery?,468818,"@226624 Who is the carrier for your order, Dean?^SM",AmazonHelp,AmazonHelp,delivery_or_delay
468823,"hi, my parcel was meant to arrive on the 28th/11/2017 and it still hasn’t arrived! I’ve been trying to report it on amazon but can’t! Could you help me please?","@115830 hi, my parcel was meant to arrive on the 28th/11/2017 and it still hasn’t arrived! I’ve been trying to report it on amazon but can’t! Could you help me please?",468822,"@226625 Oh no! We'd like to help look into your options in real-time, via phone or chat here: https://t.co/JzP7hlA23B ^NN",AmazonHelp,AmazonHelp,delivery_or_delay
468827,"So he told guy to just leave it at door. Second guy comes, says there was no order.","@AmazonHelp So he told guy to just leave it at door. Second guy comes, says there was no order.",468828,@226626 I'm sorry for the trouble with this delivery! This is not the experience we want you to have. Please reach out to us via phone or chat so we can assist you directly: https://t.co/hApLpMlfHN ^MO,AmazonHelp,AmazonHelp,other
468829,"My last name is Apelo, room number 804. I will fill up the form so you can call me now.","@AmazonHelp My last name is Apelo, room number 804. I will fill up the form so you can call me now.",468830,"@226626 Great. Once this is completed, we will reach out to you. ^CR",AmazonHelp,AmazonHelp,other
468831,What happened? Phone in hotel room never rang,@AmazonHelp What happened? Phone in hotel room never rang https://t.co/Dx4fyZDAg4,468832,"@226626 I am sorry to hear see this Robby. Have you re-attempted the call please? If so, what resolution was offered to you by the customer service team? Please keep us posted!^GA",AmazonHelp,AmazonHelp,other
468833,Call back no answer,@AmazonHelp Call back no answer,468834,@226626 I am sorry to hear this Robby. Is there an option for a live chat or an option to email please?^GA,AmazonHelp,AmazonHelp,other
468826,"Ordered 5 items at , so far received the two. Problem is, one item is totally different and the other was a failed delivery because “receptacle was blocked”. How can it be blocked when 2 different USPS personnel delievered at the bldg and actually talked to my mom? 😤🔥","Ordered 5 items at @115821, so far received the two. Problem is, one item is totally different and the other was a failed delivery because “receptacle was blocked”. How can it be blocked when 2 different USPS personnel delievered at the bldg and actually talked to my mom? 😤🔥",468824,"@226626 I'm sorry for the troubles with these orders. See your available return/replacement options here for the wrong item: https://t.co/hdRE0N70J7. As for the item that wasn't delivered, was there mention of a rescheduled delivery? ^CL",AmazonHelp,AmazonHelp,delivery_or_delay
468836,Where is the result of #OnePlus5TAppQuiz & #LGQ6AppQuiz ?🙄,@115850 Where is the result of  #OnePlus5TAppQuiz  &amp; #LGQ6AppQuiz ?🙄,468835,"@226627 Apologies for the delay in the results being announced. Our team is currently on this, the list of winner should be out soon. Appreciate your patience and understanding. ^EM",AmazonHelp,AmazonHelp,other
468838,I mostly Will!!! 👼🏾,@AmazonHelp I mostly Will!!! 👼🏾,468840,@226628 What is your favorite Christmas movie? 🎄 I am curious now 🙃^CR,AmazonHelp,AmazonHelp,other
468839,I finally gt #WishinAndHopinMovie on so I can be enjoying it around #ChristmasTime 🤗👼🏾🎄,I finally gt #WishinAndHopinMovie on @116618 so I can be enjoying it around #ChristmasTime 🤗👼🏾🎄,468837,@226628 🤶 🎅 Enjoy 😊 ^CR,AmazonHelp,AmazonHelp,other
468845,"Thank you, I used the form you linked. Have a good night!","@AmazonHelp Thank you, I used the form you linked. Have a good night!",468847,"@226629 Thank you, Tracey. We will be in touch soon.^GA",AmazonHelp,AmazonHelp,other
468846,Why did your delivery driver just ring my doorbell three times at 10:10 PM?!?! Scared us to near death and woke up every creature in the house. I am NOT HAPPY.,@115821 Why did your delivery driver just ring my doorbell three times at 10:10 PM?!?! Scared us to near death and woke up every creature in the house. I am NOT HAPPY.,468844,"@226629 Oh Tracey, I'm sorry! I absolutely understand why you are upset right now. I'd like a member of our team to look into this delivery. When you have a moment, please securely provide more details here: https://t.co/js3qsoNt2I  ^EA",AmazonHelp,AmazonHelp,delivery_or_delay
468851,Where is winners list 😃😃 #AveenoBabyQuiz,Where is winners list @115850 😃😃 #AveenoBabyQuiz,468850,@226631 You can check for the winners list here: https://t.co/vXG6b53IHf. ^AP,AmazonHelp,AmazonHelp,other
468856,"Had a kindle, the display stopped working (cracked). Went to a helper and he told me I had to buy another one, which is what I've done now. Pathetic customer care","@AmazonHelp Had a kindle, the display stopped working (cracked). Went to a helper and he told me I had to buy another one, which is what I've done now. Pathetic customer care",468854,@226633 I'm sorry for the trouble! When was the Kindle purchased? ^MO,AmazonHelp,AmazonHelp,technical_issue
468858,Al fin me animé a pedirlo por prime y me acaba de llegar! Estoy realmente emocionada 😍,"Al fin me animé a pedirlo por @116875 prime y me acaba de llegar!
Estoy realmente emocionada 😍
@21574 https://t.co/QDcwq4ahCR",468857,"@226634 Hola, Rebeca, por favor, cuéntanos, ¿qué es lo que más te gusta del trabajo de  Aixa De López, y qué fue lo que más te motivó a comprar el libro? ^VM https://t.co/6JvTjr14ha",AmazonHelp,AmazonHelp,other
468860,After placing the order Amazon change my pin code and not ready to deliver the product. Amazon doing fraud to customer. thy are cheating,@115821 @115850 @118702 @122599 @1560 @3923 After placing the order Amazon change my pin code and not ready to deliver the product. Amazon doing fraud to customer. thy are cheating https://t.co/ZIRdjJCWZn,468859,"@226635 Sorry to hear that you had trouble with the delivery of the order. Let us help you with it. Have you reported it to the support team here: https://t.co/TxK11znixD ? ^HR 

Haritha | Amazon Customer Service",AmazonHelp,AmazonHelp,delivery_or_delay
468863,"Who is the winner for the #OnePlus5TAppQuiz ? Publish the winner list,waiting for your update.","@115850 @AmazonHelp Who is the winner for the #OnePlus5TAppQuiz ? Publish the winner list,waiting for your update.",468861,"@226636 I'm sorry for the delay in publishing the results. We're working on it, kindly stay tuned. ^AP",AmazonHelp,AmazonHelp,other
468865,Have checked already - which is why it's worrying. Nothing relates to this charge.,@AmazonHelp Have checked already - which is why it's worrying. Nothing relates to this charge.,468867,@226637 Do you have any pending orders that might have been split into separate shipments ? ^CR,AmazonHelp,AmazonHelp,payment_or_billing
468868,Not that I am aware of. Seems to be a random payment.,@AmazonHelp Not that I am aware of. Seems to be a random payment.,468870,@226637 Let's take a look at this in real time. Please call or chat with us here: https://t.co/ILcYv5pmvt ^BA,AmazonHelp,AmazonHelp,payment_or_billing
468869,Please can you contact me about this? Your app now isn’t authenticating me following a password change.,@AmazonHelp Please can you contact me about this? Your app now isn’t authenticating me following a password change.,468871,"@226637 Sorry, please contact us via this link: https://t.co/zYVX1Qi29G if you're unable to sign in at the moment. ^JJ",AmazonHelp,AmazonHelp,account_or_access
468866,Why has charged a random £3 to my account? Not ideal at all.,Why has @115830 charged a random £3 to my account? Not ideal at all.,468864,"@226637 I am sorry to hear this Kate. Can I ask, can you please check your order's here to see can you find this charge: https://t.co/aaDyEz1VgE.^GA",AmazonHelp,AmazonHelp,payment_or_billing
468874,Commande passé le 29 livraison prévu le 1er décembre. A ce matin la commande n’est toujours pas expédiée.,@AmazonHelp Commande passé le 29 livraison prévu le 1er décembre. A ce matin la commande n’est toujours pas expédiée.,468876,@138287 L'avez-vous signalé à notre SAV ? ^SM,AmazonHelp,AmazonHelp,other
468877,Oui!! Et d’ailleurs je viens de recevoir un mail m’indiquant que ma commande je pouvais l’oublier pour aujourd’hui. Je vous remercie pas,@AmazonHelp Oui!! Et d’ailleurs je viens de recevoir un mail m’indiquant que ma commande je pouvais l’oublier pour aujourd’hui. Je vous remercie pas,468878,@138287 Je vous présente nos sincères excuses pour désagrément causé par ce retard. ^FA,AmazonHelp,AmazonHelp,other
468875,Voilà c’est officiel a planté ma commande!!! Un grand merci !!! Au moins un chose est sur c’est que l’option prime va vite être enlevé !!! #ComptePasSurEux #Deception,Voilà c’est officiel @120533 a planté ma commande!!! Un grand merci !!! Au moins un chose est sur c’est que l’option prime va vite être enlevé !!! #ComptePasSurEux #Deception,468873,"@138287 Bonjour, pourriez-vous m'expliquer davantage SVP ? ^SM",AmazonHelp,AmazonHelp,other
468880,Apparently to 2 day shipping means 4-7 days...,Apparently to @115821  2 day shipping means 4-7 days...,468879,"@226638 Hello! Two-Day shipping refers to the time it takes for an order to arrive once shipped. The most accurate delivery date is given during checkout and your order confirmation e-mail. For more information, please check out our Help Page here: https://t.co/GpQ2hnVnRu ^NS",AmazonHelp,AmazonHelp,delivery_or_delay
468882,See the joke of the day. How efficiently Amazon is making fool of Indian Customers. #Beware #IndiaagainstAmazon #Amazonnotamazing,@AmazonHelp @115850 @115821 @15704 @116618 See the joke of the day. How efficiently Amazon is making fool of Indian Customers. #Beware #IndiaagainstAmazon #Amazonnotamazing https://t.co/d8p0LZH4F8,468884,"@132125 I get your disappointment, Mehar. As requested earlier, please respond to the correspondence that was sent by the social media team for further assistance. Appreciate your understanding. ^NK",AmazonHelp,AmazonHelp,other
468886,may I return the Ray-ban sunglasses to the concerned person who is to deliver my Sony pen drive in few coming days.. he's going to be from Amazon Transportation Services??,@AmazonHelp may I return the Ray-ban sunglasses to the concerned person who is to deliver my Sony pen drive in few coming days.. he's going to be from Amazon Transportation Services?? https://t.co/TnqvmNHuQI,468885,"@139239 I am afraid it doesn't work that way. You need to return the product only to the assigned pickup agent. 

Please don’t provide your order details as we consider them to be personal information. Our page is visible to the public.^SC",AmazonHelp,AmazonHelp,delivery_or_delay
468888,I have not. The given delivery date was a week after ordering and no reason given even though it was a prime item,@AmazonHelp I have not. The given delivery date was a week after ordering and no reason given even though it was a prime item,468890,"@226639 Prime Two-day shipping refers to transit time once the item ships. For example, your order will arrive within two days of when it ships.  More info on how shipping dates are calculated here: https://t.co/JC2bXvwu1s
Let us know if we've missed the delivery date. ^NC",AmazonHelp,AmazonHelp,delivery_or_delay
468889,“Amazon” “Prime” “2” “Day” “Shipping” yet my order won’t delivered for OVER A WEEK mmm ok,“Amazon” “Prime” “2” “Day” “Shipping” yet my order won’t delivered for OVER A WEEK mmm ok @115821,468887,@226639 Hi Jenny! Thank you for being a Prime member. I'm sorry to hear your order has been delayed. Have you received an update why it hasn't shipped yet?,AmazonHelp,AmazonHelp,delivery_or_delay
